138.792,92.5,21.5833,56.4583,57,26
121.958,87.375,21.7917,63.625,61.5833,22.0833
137.833,104.25,15.125,75.2083,58.7083,20.0833
108.667,95.2917,15.4583,58.5,41.4583,22.0833
117.208,91.7917,19,54.2917,30.125,28.9583
115.958,85.9583,8.5,65.8333,44.5,21.2917
119.25,88.875,19.4167,64.125,47.0417,25.7917
127.833,95.75,17.1667,73,54,19.3333
116.208,85.9167,21.375,57.4167,51.5417,27.875
92.0417,75.375,21.7083,66.25,56.5,24.75
86.375,80,15.5833,66.4167,70.7083,21.9167
90.2083,76.25,10.8333,47.75,38.625,24.2083
76.25,64.4167,3.75,30.5833,32.125,25.6667
67.1667,60.0417,4.875,29.3333,33.3333,21.6667
83.9167,68.5833,9.58333,39.5417,36.5,18.9583
76.4583,59.7083,7,44.7083,39.375,17.6667
105.333,75.2917,10.9583,54.875,51.8333,14.2083
107.5,72.125,7.83333,48.4583,40.7083,19.625
112.375,73.5833,17.25,65.2917,52.2917,17.625
122.208,84.5417,21.5417,66.875,48.8333,24.5417
74.0417,61.5,15.875,42.7917,38.8333,32.2917
38.7083,35.5417,6.16667,27.5,33.5417,34.0417
40.4583,35.625,5.83333,26.9167,35.0417,32.75
51.9583,67,10.0833,39.0833,38.7083,26.5833
54.25,64.7917,7,41.7083,42.5833,22.75
66.2083,73.125,5.25,43.7083,43.1667,21.5417
79.6667,77,7.41667,49.8333,31.7917,18
78.5833,77.5417,6.375,38.2917,30.6667,20.5417
89.9167,74.4167,14.8333,41.375,30.4583,26.75
77.2083,71.5,11.125,32.9583,28.0417,30.9583
44.75,82.25,13.4167,22.25,25.5417,33.2083
64.4167,91.1667,7.33333,32.9167,36.5417,23.375
77.7083,83.6667,9.375,39.7083,37.6667,20.9167
73.5,71.9583,9.875,36.1667,34.9583,26.875
69.4167,73.7917,11.25,39.7083,36.25,26.9583
78.2917,83.125,12,45.625,42,23.9167
69.7083,74.875,12.625,44.7083,48.9583,23.5
87.2917,82.25,12.7917,49.6667,52.9167,24.5417
87.1667,80.9583,12.7083,50.4167,57.25,22.125
106.083,88.7917,10.6667,57.2083,51.7917,20.7083
65.0833,71.625,9.5,45.2917,42.6667,25.0417
43.0417,80.7917,7.08333,41.875,41.125,22.2917
58.25,71.625,5.25,31,38.75,29.4167
53.375,69.75,11.7917,40,38.1667,26.6667
57.375,70.375,9.95833,24.9583,37.6667,29.0417
68.7083,163.417,16.4167,29.5,41.4167,28.9583
49.4583,111.167,11.375,32.5833,43.4167,26.4583
52.875,113.458,11.0417,30.9583,43.9583,26.0833
52.2917,101.708,7.58333,23.7917,28,30.8333
57.75,140.125,9.54167,26.9583,26.9167,30.0417
89.9167,195.292,9.08333,21.0833,26.7083,32.4167
40.4583,97.75,5.83333,19.4167,27.25,35.9583
32.375,59.25,6.70833,23.125,29.8333,31.7083
73.125,187.625,7.70833,22.5417,32,33.75
99.5,280.833,9.29167,28.5417,37.25,30.1667
90.2917,270.792,11.5833,23.75,35.6667,28.4583
92.75,227.958,7.66667,27.6667,38.9167,32.9167
101.75,230.625,10.2083,28.9167,39.625,31.0417
152.292,338.625,14.625,38.7083,47.3333,29.125
160.875,424.833,18.5,42.6667,49.6667,23.5417
193.75,500,16.25,43.5,54.0417,21.5417
139,451.667,13.75,41.2917,58.25,21.8333
75,165.292,8.16667,28.3333,53.5417,38.9583
44.1667,95.9583,6.5,20.5417,50.5833,43.8333
92.875,248,14,40.5417,58.375,31.0833
141.458,346.042,12.25,43.9583,62.0417,27.6667
74.875,198.667,6.75,29.4583,49.9167,32.0417
37.4167,86.875,4.875,21.9583,44.1667,38.25
107.25,265.708,11.4583,37.75,49.3333,29.1667
149.875,498.167,10.5833,31.1667,51.0833,30.625
84.375,252.208,6.54167,27.9167,55.5417,37.6667
76.7083,221.625,6.91667,28.1667,58.7083,37.75
156.667,384.5,8.91667,38.7917,47.5,30.9583
52.1667,100.083,6.25,31.75,18.1667,38.9583
114.458,282.333,9.75,47.0417,24.4167,30.2917
112.75,232.667,10.0417,48.7917,25.125,28.4583
77.375,154.292,8,29.7917,22.6667,40.75
69.4167,124.5,8,40.1667,26.375,37.9583
97.6667,201.5,9.41667,51.75,27.75,30.7917
80,159.625,9.75,35.9583,24.4167,39.5833
25.1667,69.25,4.04167,24.5417,20.2917,39.5417
37.5,76.6667,6.91667,28.7083,21.5417,42.4583
58.1667,115.042,8.58333,46.2917,25.5,32.8333
37.4167,82.5833,4.625,25.9167,25.3333,41.9167
31.5,81.625,3.54167,17.375,24.2083,44.75
36.5417,70.5833,5.25,18.0833,25.5417,42.625
204.208,415.375,2.70833,15,25.3333,35.3333
330.333,500,3.33333,17.5,26.4167,33.4167
66.7917,92.8333,2.625,15.5417,27.1667,41.0833
96.125,331.917,5,18.7917,28.4167,40.75
84.0417,214.417,3.91667,34.1667,28.5,36.75
69.7917,140.667,3.95833,35,36.4583,36.875
51.0833,102.292,4.625,24.25,37.7083,43.0417
56.4167,114.458,5.625,32.8333,34.875,42.1667
