148.792,117.625,34.625,104.792,37.5417,13.4167
145.458,92.9583,21.4583,63.1667,30.5417,12.875
64.5,61.6667,16.8333,50.2083,21.875,14.4583
106.792,84.5,25.25,66.125,31.7083,15
150.125,108.625,32.6667,91.375,41.1667,16.9167
167.375,122.583,37.125,103.917,44.125,17.5833
126.292,95.0833,29.0833,88.2083,35.0833,20.0833
121.792,80.2917,24.5,69.5833,29.3333,18.4167
61.5,47.5417,14.4583,71.875,21.4167,9.75
33.75,26.5,7.91667,54.25,20.3333,12.5
66.8333,54.5833,12.6667,55.4167,24.4583,11.0417
108.5,78.7917,21.6667,66.4167,28.5,13.7083
198.083,117,28.9167,75.1667,38.0833,19
149.75,100.833,24.4167,77.25,34.0833,21.75
94.75,93.7917,21.375,81.6667,29.5833,19.9583
100.167,99,35.1667,91.75,27.2083,15.0833
93.375,74.5417,19.25,62.125,25.9583,23.1667
160.333,102.917,32.9583,63.8333,36.125,24.4167
185.292,112.958,32.9583,97.2917,41.9583,14.8333
175.792,116.667,33.375,107.75,41.1667,13.3333
203.375,125.75,35.2083,107.792,46,7.54167
237.958,131.125,24.4167,81.9583,51.4167,5.625
111.167,70.5,16.2917,60.2083,25.5833,14.125
50,40.5417,13.2917,55.4167,18.125,13.3333
44.8333,24.8333,10.625,67.25,21.0833,7.08333
65.9583,44.2083,12.75,52.125,24.6667,13.5833
101.042,70.1667,26.25,57.375,28.9167,19.4583
62.1667,52.75,17.8333,62.1667,19.7083,10.6667
123.833,76.5417,18.9167,79.875,28.2083,5.875
111.208,66.6667,20.4583,76.4583,28.7917,5.875
127.333,74.6667,20.9583,58.1667,28.75,19.9167
123.542,78.4583,25.75,55.1667,27.9583,27.7917
75.9167,67.9167,22.125,74.5,24.375,20
95.4583,74.7917,26.8333,77.5833,26.5417,21.75
105.583,79.5,21.2083,52.5833,25.6667,24.3333
53.75,53,15.75,52,19.5833,23.5
67.75,60.25,15.8333,71,19.625,19.625
79.3333,69.4583,17.5833,75.375,21.5833,24.125
96.4583,94.3333,20.9583,63.5833,23.125,35.375
179.458,118.375,15.7917,62,33.4583,30.0417
125.458,89.7083,12.25,60.625,27.75,31.125
62,59.25,9.70833,49.0833,21.0417,28.8333
129.25,86.8333,16,34.125,29.2917,41.25
179.417,116.042,11.625,42.1667,36.8333,33.9167
89.1667,88.6667,15.7083,29.1667,23.5833,52.7917
67.5,59.5,10.5833,20.4167,15.8333,39.2917
46.9167,41.625,7.29167,35.1667,18,23.3333
42,36.8333,6.83333,36.4167,25.0833,10.4167
93.3333,64.0417,10.875,29.1667,26.5,17.7917
99.6667,75.4583,7.875,27.5,25.1667,26.0417
60.5833,61,5.70833,27.9583,21.125,23.9167
40.8333,39.6667,5.08333,34.0833,20.4583,23.6667
67.0833,50.4167,8,44.5833,27.875,19.1667
32.1667,31.4583,5.875,26.5833,17.0417,35.4583
22.5417,18.6667,5.25,37.1667,17.4167,24.25
41.9583,35.875,7.45833,27.2917,17.25,29.6667
67.75,57.1667,12.625,48.4583,21.125,28.4583
97.5833,86.5417,12.75,45.7917,23.875,27.3333
49.7083,63.9583,18.7083,43.125,18.0833,26.75
46.2083,47.625,11,54.1667,17.0417,17.9167
72.375,58.6667,13.6667,63.25,19.5833,12.4167
97.375,73.375,17.9583,70.125,23.6667,15.25
69.7083,53.875,20.6667,68.25,22.2083,14.7917
76.6667,58.5833,14.4167,46.4583,23.0417,20.75
52.9167,58.375,19.75,39.4167,17.9167,32.4583
79.2083,70.875,33.9167,75.875,19.6667,25.7083
98.5,82.4583,28.125,73.3333,22.625,33.9583
100.417,88.875,22.7083,85.0833,25.5833,22.9583
142.75,104.458,27.2083,92.2083,29.8333,18
87.2917,66.5,9.29167,52.2083,20.8333,30.9167
75.25,67,12.5,63.2917,20.8333,18.4583
113.167,92.25,20.0833,85.0833,26.9167,20.0417
65.9583,52.7917,11.375,66.7083,30.2917,10.375
58.125,46,12.75,51.3333,24.7917,21.125
108.5,79.5417,15,70,25.0833,22.3333
61.125,50.25,8.875,56.0417,25.2917,23.6667
74.75,73.6667,13,54.1667,27.375,35.6667
48,76.6667,17,51.0833,14.9583,34.9167
27.4167,47.5,11.7917,45.5,11.2083,33.4583
37.875,50.5417,19.75,45.5417,11.75,45.1667
53.5,59.5417,21.0417,66.25,14.25,27.9167
50.3333,47.7917,8.875,58.2917,15.7917,26.7083
68.4583,60.3333,11.7917,61.1667,19,26.1667
99.25,79.9167,17.1667,72.4583,23.25,38.3333
98.125,73.1667,14.75,86.3333,24.9167,20.7083
60.0833,57.375,13.2917,59.25,23.7083,24.2083
70.8333,68.2083,14.875,60.5417,22.4583,35.9167
56.4167,60.5417,13.7083,55,19.5833,29.875
79.9167,64.2917,9.58333,55.4167,29.625,16.5833
83.5417,68.5833,14.9583,64.9167,35.25,16.125
112.583,76.6667,13.0417,77.125,42.2083,13.2917
34.75,28.4167,6.91667,43.3333,21.0833,30.75
39.9167,39.125,8.79167,42.9583,15.5833,29.7917
56.1667,51.5,14.375,45.8333,17.625,35.6667
64.5833,59.7083,24.875,61.0417,14.9167,33.4167
87.375,72.75,22.0833,70.0417,18.75,43.3333
79.5,69.75,22.1667,63.8333,16.6667,44.5
82.5417,76.0833,23.5417,61.3333,18.9583,52.5
43.75,56.375,9.83333,28.4583,15.4167,43.2917
49.5417,56.375,9.625,34.1667,16.6667,49.8333
57.375,65.2083,17.2083,69.4167,19.7083,37.9583
74.625,79.125,18.4167,60.5,20.4167,44.5417
74.7083,99,25,52.4167,18.375,47.9167
84.7917,90.75,16.1667,75.5,23.0417,29.875
86.0833,77.25,12.3333,60.8333,22.9583,32.7083
44.7917,39.2083,8.25,40.1667,19.9583,30
74.1667,70.5833,17.7917,60.2083,22.0417,38.0833
102.958,90.8333,27.4167,85.7083,25.4583,46.7083
92.9583,82.1667,29.625,90.0833,24.5,43.9167
93.375,89.125,28.0833,100.75,25.0417,28
119.917,100.75,29.625,87.125,26.3333,57
76.0833,70.3333,22.1667,67.8333,19.3333,49.75
61.8333,64.2083,20.2917,54.2083,18.2917,45.625
71.5417,66.125,16.6667,40.7917,18.3333,52.9583
62.2083,61.8333,11.5833,36.2083,17.7917,54.0833
77.375,67.7917,20.375,47.4167,18.75,68.9167
106.792,84.0417,25.5,48.5833,22.2083,73.7917
82.625,64.8333,12.75,55.6667,25.75,27.875
54.375,48.875,11.5,26.625,19.7917,62.2083
102.292,85.7083,28.9583,57.5833,24.875,68.0417
49.5417,63.1667,20.5833,46.6667,16.7917,67
61.5,68.3333,13.75,51.7917,19.7917,53.9167
95.9167,82.7917,16.5833,55.375,22.375,68.9583
87.0417,72.6667,14.875,53.7917,21,40.625
65.9167,55.7917,10.2917,38.375,17.5833,38.6667
65.5,57.75,12.5,37,15.5,48.875
33.2083,32.125,10.1667,37.8333,16.4583,25.6667
31.1667,50.75,7.875,31.625,10.875,44.2917
42.125,57.7083,15.0417,56.7083,15.0417,44.4583
45.9167,50.5417,9.5,51.5833,17.2083,29.0833
39.7917,44.0417,9.54167,45.0833,18.375,26.9583
66.2917,67.7917,14.3333,40.9167,19.2917,50.75
57.7917,59.2917,22.1667,49.625,16.125,47.5833
57.375,53.8333,10,66.7083,22.6667,16.7917
65.9167,58.375,11.0833,47.6667,21.4583,45.375
82.8333,70.2083,19.2083,58.3333,20.3333,58
34.25,45.1667,15.75,48.25,13.3333,62.875
65.9167,66.375,23.5417,56.7083,17.3333,70.0833
85.5417,72.25,18.125,56.2083,20.4583,44.6667
70.2083,61.375,13.625,47.125,16,41.75
67.4583,60.7083,13.0417,42.7917,16,57.625
95.5,78.2083,25.9583,65.2083,19.625,53.75
159.708,105.333,17.75,86.5417,26.875,36.875
135.542,90.2083,13.8333,62.5417,22.2917,36.4167
122.083,89.875,11.1667,60.4583,20.75,36.7917
66.0417,53,8.79167,50.9167,23.0417,22.625
91.3333,73,12.875,52.4583,21.8333,47.0417
85.6667,68,14.2083,54.2083,21.8333,46.2917
93.7917,71.2917,12.1667,74.2917,27.2917,17.875
44,42.2917,7.5,36.75,16,35.625
28.0833,34.1667,12.4583,44.9583,11.5833,38.0417
35.625,43.7083,8.16667,33.625,13.8333,53.2083
56.25,62.2917,13.0417,48.5,15.6667,54.7917
66.7917,65.9583,15.7917,57.8333,16.875,42.4583
39.3333,34.6667,5.95833,45.7917,17.75,27.3333
35.2083,33.5,9.5,45.5833,16.4583,34.5833
42.9167,40.6667,9.83333,43.25,18.375,22.875
28.5417,36.4167,7.66667,36.5,17.0833,29.7917
63.125,70.2917,10.4167,40.25,19.125,48.1667
50,56.7083,10.75,40,16.5,33.4583
