88.2917,85.4167,17.1667,85.9167,30,16.5417
147.917,112.542,23.7083,82.2917,40.4583,34.9167
52.25,46.7917,15.5833,43.625,26.9583,20.2083
43.9583,48.9167,14.125,38.7917,23.4583,29.4583
63.125,60,13.2917,40.5417,19.2083,41.1667
64.25,61.8333,17.5833,51.4583,18.4583,35.125
56.9583,55.625,12.2083,38.4167,18.0833,40.9167
39.5,52.6667,8.79167,25.5833,15.625,49.1667
15.125,15.75,3.75,28.9583,15.6667,24.375
13.2917,16.25,5.45833,28.375,13.8333,21.4583
21.6667,23.7083,5.25,26.5,12.875,26.1667
40.5833,46.1667,8.20833,40.125,16.0417,26.25
74.0833,61.3333,10.75,38.9583,18.9583,34.5
82.7083,67.5417,11.2083,45,22.0833,34.5
77.2917,69.2917,12.9167,43.6667,20.8333,42.5
49.2917,66.875,12.5833,38.7083,19.3333,43.8333
71.9167,72.5417,11.0417,59.0833,20.9167,30.2917
80.8333,72.0417,12.0417,54.75,19.125,32.9583
81.9167,69.4583,12.1667,46.5833,20,43.5417
79.75,68.875,11.3333,53.9583,20.4583,36.375
75.9583,65.5417,12.0417,61.0417,20.7083,29
69.4167,59,8.875,46.875,20.5,21.7917
86.75,57.6667,9.91667,45.5833,21.8333,26.9583
32.5833,34.6667,5.41667,32.875,12.9167,24.1667
29.1667,33.375,6.45833,39.2917,12.25,23.9583
40.3333,38.7917,14.9167,45.875,16.8333,11.2917
49.8333,44.75,7.79167,40.75,17.4583,12.5
41.125,40.0833,6.29167,32.25,16,26.5
44.4583,48.5,7.79167,43.125,18.0417,16.0833
40,42.4167,11.4167,41.0833,16.6667,17.375
31.7083,32.625,8.91667,33.25,14.4583,18.75
50.2917,44.25,9.54167,41.5833,19.4167,18.1667
71.4583,58.5,10.7083,26.4167,16.75,43.5417
52.0833,54.8333,7.75,40.7917,16.8333,26.0417
63.0833,59.3333,11.7083,31.4583,17.6667,40.4167
49.0417,52.7917,9.33333,21.8333,14.2917,40.3333
36.375,39.625,6.875,28,13.4583,34.375
65.9583,63,11.0417,52.625,19.625,30.7917
77.5833,69.7083,10.875,49.0417,22.125,32.4167
67.7917,72.875,10.5833,37.1667,18.4583,43.4167
72.8333,69.4583,9.08333,39.0417,20.4583,49.2917
89.8333,75.4583,7.95833,43.6667,26.5417,37.125
64.4167,41.25,5.58333,26.0417,22.7083,35.8333
62.1667,56.0833,8.5,21.1667,18.6667,51.7917
77.9583,76.9583,10.2917,20.25,19.3333,50.7083
58.625,61.7083,11.0833,14.125,11.5833,51.5417
37.7917,42.25,4.33333,14.4167,10.25,39.875
46.875,50.2917,4.91667,33.5833,15.875,22.7083
35.7083,28.0417,4.375,19.7083,18.125,22.1667
33.7083,27.875,5.54167,21.2917,22.0833,20.1667
28.0833,24.375,5.08333,22.1667,23.5,23.1667
24.75,25.125,5.45833,23.2083,17.8333,28.75
31.375,34,7.25,27.9583,16.2917,20.5833
21.4167,22.4583,5.33333,17.375,10.625,31.5
23.125,23.4583,5.33333,21.7083,11.3333,32.1667
22.4167,23.0833,5.375,18.75,14.375,25
48.1667,43.75,10.1667,24.4583,17,42.9583
84.4583,73.7083,15.25,51.125,23.5417,31.125
35,34.25,4.25,21.4167,17.4167,34.5
18.4167,21.3333,5.04167,23.2083,11.6667,26.75
27.375,24.2083,4.625,27.875,12.8333,19.6667
22.75,24.3333,5.45833,28,12.4167,23.7917
30.0417,35.2083,6,33.5833,13.8333,25.0833
48.7917,52.7083,9.04167,39.375,19.0417,29.3333
38.4583,44.2083,4.45833,19.0833,8.54167,41.0417
33.2917,31.2917,4.875,23.5417,10.2083,35.5417
41.2083,50.4167,8.875,30.25,11.4167,38.25
42.6667,53.875,9.95833,40.4583,13.0833,33.6667
52.6667,64.4583,15.4583,53.9167,15.9167,27.3333
57.4583,61.125,14.125,58.7083,17.4583,23.2917
55.125,59.4167,11.9583,52.6667,21.6667,23.3333
53.5,57.75,10.625,52.9583,21.1667,21.2083
49.625,71.25,20.0417,44.0833,18.7083,19.4583
77.2083,92.625,23.4167,52.4167,21.75,31.7917
43,46.875,10.3333,37.1667,22,39.0417
47.9583,53.5,8.95833,31.75,19.7083,31.5417
43.375,53.1667,10.375,27.375,17.6667,45.7083
46.2917,63.2917,9.83333,22.2917,14.25,54.8333
20.1667,31.1667,4.83333,19.0833,12.5417,39.4167
17.9583,31.6667,5.625,20.9167,11.2917,38.25
23.4583,26.7917,6.29167,30.4167,16,27.625
22.5833,28.1667,6.75,30.9167,17.5,28.375
28.375,39.4167,8.79167,31.7917,16.7083,45.25
39.2917,52.7917,11.375,41.125,18.6667,43.375
56.7083,65.625,16.6667,49.9583,21,31.4583
60.5,79.625,28.4583,54.8333,23.0833,14.5833
44,54.7083,14.25,32.3333,15.9167,14.75
30.5,47.1667,12.1667,29.8333,13.9583,18.625
27.9167,39.5833,9.5,23.375,13.4583,18.625
40.4167,51.4167,12.4583,28.5417,15.25,20
52.2917,65.7917,14.6667,29.9167,16.9167,21.5
47.5,57.625,12.7917,27.375,17.3333,22.7083
29,33.5,5.83333,21.9167,18.6667,35.125
18.625,21.5,6.29167,23.5833,15.5417,33.5
24.2917,25.875,4.95833,27.5417,14.5833,34.4167
20.0833,19.9583,5.95833,27.625,15.7917,27.375
28.25,29.5,5.54167,29,14.2917,32.3333
33.9583,44.0417,7.20833,33.3333,16.6667,45.1667
56.2917,65.5,9.79167,45.8333,19.9583,47.4583
39.75,59.25,13.5417,41.4583,15.6667,43.0833
55.25,70.875,16.9167,47.625,16.75,47.0833
61.7083,77.625,25.875,61.375,19.375,45.0833
67.5,71.5417,17.3333,53.1667,19.5,33.0833
54.2083,60.75,11.5833,33.7083,18.1667,23.5
43.9167,51.4583,7.95833,27.375,16.7917,17.8333
42.25,48.3333,8.75,38.125,19.4167,9.79167
24.625,31.875,7.79167,23.625,19.4167,35.5833
33.7917,47.5833,9.08333,26.8333,17.1667,57.9583
35.625,50.9167,10.8333,39.1667,16.6667,46.4583
38.125,51.5,9.04167,28,18.8333,40.7083
29.2917,44.0417,9,18.5833,22.7083,47.7917
32.4583,48.9167,8.5,19.8333,23.125,44.7917
60.125,72.0833,19.375,36.4167,25.4167,38.5417
54.1667,57.4167,16.5,33.375,19.8333,32.0833
42.875,48.8333,9.875,30.5,21.6667,39.8333
69.2917,67,11.0417,26.6667,23.7917,52.9167
